ID,AmountRain,StrongWindDir,StrongWindSpeed,MorningWindDir,AfternoonWindDir,AfternoonWindSpeed,MorningHumidity,AfternoonHumidity,MorningTemp,AfternoonTemp,DidRainToday,DaysSinceNewYear,TomorrowRainForecast
5305,0.4,NW,46.0,NE,WNW,22.0,100.0,42.0,10.6,21.1,No,249,0
3414,,SE,37.0,,ESE,22.0,,59.0,,24.5,,53,0
1392,10.6,NNW,24.0,NE,WNW,13.0,95.0,93.0,19.4,19.4,Yes,311,1
1533,0.0,N,22.0,,SSE,7.0,100.0,57.0,7.8,19.0,No,148,0
4442,0.0,NNE,15.0,,NNW,4.0,81.0,35.0,19.0,29.1,No,103,0
2182,0.0,SE,37.0,SSE,SSE,20.0,51.0,17.0,19.8,26.5,No,73,0
2290,0.0,W,19.0,ENE,NNW,6.0,99.0,68.0,5.3,10.1,No,181,0
3730,0.0,S,31.0,S,E,15.0,76.0,51.0,21.7,26.4,No,27,0
4989,0.0,NNE,35.0,NW,NNE,20.0,75.0,42.0,20.1,29.2,No,296,0
3110,0.0,NE,20.0,,NNE,9.0,85.0,52.0,16.8,23.8,No,99,0
4107,0.0,E,30.0,ESE,E,9.0,96.0,59.0,18.9,26.9,No,73,0
6318,0.2,E,57.0,N,WNW,20.0,51.0,20.0,28.9,37.5,No,15,0
746,1.0,SW,43.0,E,W,30.0,75.0,35.0,22.2,28.4,No,359,0
5387,0.0,ENE,30.0,SSE,NNE,11.0,62.0,47.0,19.9,23.8,No,337,0
69,0.4,SE,37.0,SW,WSW,11.0,66.0,31.0,18.7,29.4,No,39,0
4501,0.0,NNW,19.0,,N,4.0,100.0,100.0,10.2,13.7,No,162,1
3212,1.6,SW,46.0,ESE,SW,22.0,63.0,50.0,13.1,15.5,Yes,203,0
5438,2.8,SE,19.0,WSW,ENE,9.0,100.0,71.0,19.6,23.6,Yes,23,0
6866,0.0,ESE,39.0,SE,SE,15.0,58.0,44.0,12.9,18.2,No,231,0
3808,0.0,SSE,15.0,,NE,4.0,81.0,30.0,8.4,20.2,No,135,0
6011,1.2,NW,37.0,,NW,11.0,,30.0,,33.0,Yes,72,0
744,0.0,NE,31.0,SE,ENE,9.0,47.0,33.0,20.6,29.4,No,357,0
3995,4.2,SW,33.0,,SSW,24.0,100.0,92.0,18.2,17.5,Yes,325,1
20,0.0,NE,43.0,NE,N,22.0,38.0,28.0,24.5,31.6,No,356,0
112,0.0,S,48.0,SSE,WNW,20.0,62.0,20.0,15.4,30.7,No,82,0
94,0.0,WSW,30.0,,WNW,13.0,52.0,23.0,12.6,22.0,No,64,0
1462,0.0,SW,46.0,SE,W,26.0,60.0,36.0,18.0,24.1,No,74,0
5793,0.0,WNW,48.0,SSE,SE,26.0,54.0,55.0,31.3,29.5,No,30,0
4271,0.0,WSW,30.0,SW,S,7.0,50.0,35.0,13.5,18.6,No,237,0
1697,0.0,ESE,43.0,SSE,SE,24.0,52.0,50.0,14.0,19.4,No,313,1
1067,0.0,SE,30.0,SSE,N,11.0,67.0,35.0,21.2,28.9,No,350,0
2940,0.0,SE,19.0,E,ESE,11.0,75.0,42.0,13.4,20.8,No,105,0
1874,0.2,NNW,24.0,W,W,13.0,97.0,56.0,11.0,15.7,No,125,0
539,0.0,SE,13.0,,SE,7.0,89.0,58.0,8.3,16.1,No,151,0
6642,0.0,ENE,30.0,ENE,NNE,13.0,70.0,45.0,24.6,28.7,No,339,0
1289,2.4,N,37.0,N,NNW,15.0,91.0,55.0,10.4,14.4,Yes,207,1
1747,0.0,WNW,41.0,NNE,WNW,9.0,50.0,18.0,20.3,29.3,No,363,0
1255,5.2,NNW,44.0,NNW,WNW,15.0,91.0,90.0,8.4,8.9,Yes,173,0
5718,0.0,WSW,44.0,NNE,N,26.0,79.0,51.0,21.7,27.4,No,303,0
3180,1.4,N,20.0,SW,ESE,7.0,99.0,97.0,11.6,15.0,Yes,170,1
5321,0.0,SSW,52.0,SW,SSW,28.0,54.0,51.0,14.0,14.8,No,266,0
2895,0.0,NE,31.0,SE,SSE,13.0,55.0,30.0,21.0,28.3,No,56,0
6374,0.0,ENE,43.0,ENE,ENE,9.0,60.0,37.0,19.0,25.8,No,71,0
5306,0.0,,,WSW,WSW,28.0,51.0,44.0,13.2,17.5,No,250,0
1541,0.4,N,22.0,SE,N,13.0,100.0,65.0,8.5,14.8,No,156,1
4228,2.0,NNE,28.0,NNW,NNE,19.0,100.0,71.0,11.3,20.7,Yes,194,0
1110,0.0,ENE,43.0,NE,ENE,19.0,49.0,28.0,26.4,33.8,No,28,1
1019,0.0,W,50.0,WNW,W,28.0,74.0,54.0,13.1,19.1,No,302,0
3160,0.0,S,41.0,SSW,SW,15.0,70.0,74.0,13.5,14.3,No,149,1
3074,0.0,SW,43.0,SW,S,17.0,44.0,24.0,18.6,24.8,No,63,0
4015,15.2,S,33.0,SW,SE,9.0,100.0,82.0,16.5,18.9,Yes,345,1
5010,0.0,ESE,30.0,ENE,ESE,13.0,62.0,56.0,20.1,22.1,No,318,1
3820,0.0,S,17.0,SW,SE,11.0,79.0,58.0,10.9,17.4,No,147,0
3860,0.0,W,61.0,W,WSW,31.0,50.0,38.0,13.8,14.8,No,187,0
4915,0.0,WSW,35.0,WNW,W,20.0,79.0,28.0,9.6,21.2,No,221,0
294,28.8,W,56.0,W,WSW,30.0,82.0,54.0,13.1,15.9,Yes,265,1
4209,0.0,W,28.0,N,SSW,17.0,84.0,44.0,6.2,16.3,No,175,0
4875,0.0,SW,35.0,NNE,SE,9.0,69.0,37.0,9.1,16.8,No,181,0
231,0.0,N,43.0,ENE,ENE,17.0,87.0,46.0,6.6,17.6,No,201,0
2013,0.6,NW,28.0,E,NE,6.0,93.0,67.0,10.1,16.6,No,268,0
3096,3.8,S,31.0,S,SE,15.0,80.0,61.0,19.4,22.9,Yes,85,0
2608,0.0,NE,48.0,,N,11.0,91.0,64.0,12.6,19.4,No,134,0
3738,0.0,NW,56.0,NNE,N,35.0,76.0,21.0,27.3,40.2,No,35,0
5762,0.0,NW,33.0,WSW,WNW,9.0,51.0,46.0,27.4,32.6,No,364,0
3127,0.0,SW,54.0,W,SW,24.0,48.0,37.0,13.6,17.4,No,116,0
1197,1.0,WNW,39.0,W,W,22.0,81.0,63.0,9.8,16.8,No,115,0
2041,0.0,E,20.0,E,E,13.0,62.0,30.0,19.8,31.7,No,297,0
5754,0.4,E,28.0,SSW,ENE,17.0,87.0,53.0,19.0,25.9,No,356,0
1279,2.8,N,22.0,NNE,N,15.0,94.0,89.0,10.1,12.0,Yes,197,0
2970,0.0,NNE,13.0,,SE,6.0,79.0,54.0,10.1,17.4,No,135,0
255,1.2,WSW,22.0,,WNW,13.0,99.0,61.0,9.0,14.7,Yes,225,0
4717,0.0,E,35.0,WSW,ENE,17.0,71.0,28.0,23.7,35.9,No,16,0
5729,1.6,ESE,28.0,W,SSW,17.0,89.0,31.0,18.6,29.2,Yes,314,0
2648,0.2,W,63.0,NNW,N,17.0,85.0,73.0,10.4,12.5,No,174,1
351,0.0,NW,37.0,NNE,WNW,22.0,29.0,11.0,27.8,39.0,No,322,0
3752,0.2,NNW,43.0,NNE,NNW,24.0,85.0,35.0,23.6,36.8,No,49,0
1371,2.2,WNW,33.0,W,WNW,22.0,69.0,45.0,10.4,17.9,Yes,290,0
444,0.2,W,31.0,W,SSE,11.0,56.0,34.0,15.2,24.3,No,53,0
5312,0.0,NW,63.0,NNE,WNW,44.0,66.0,30.0,19.6,27.8,No,257,0
5699,0.0,WSW,59.0,W,WNW,26.0,43.0,29.0,13.9,19.2,No,284,0
6914,0.4,SW,24.0,SSE,W,9.0,80.0,44.0,15.6,20.4,No,279,0
2498,0.0,SE,39.0,SE,SSW,11.0,56.0,30.0,24.0,30.5,No,24,0
6024,0.2,SE,33.0,SSE,S,11.0,46.0,18.0,22.5,30.8,No,85,0
5979,0.0,SSW,46.0,S,SSW,24.0,26.0,14.0,19.6,24.9,No,40,0
1671,0.0,NNE,30.0,ESE,S,6.0,81.0,42.0,9.3,18.2,No,287,0
2759,0.2,WSW,43.0,WSW,W,26.0,75.0,59.0,11.6,14.9,No,285,0
3606,0.0,NNE,20.0,N,N,6.0,75.0,46.0,17.2,24.4,No,266,0
3358,0.2,NE,28.0,S,NNE,17.0,74.0,60.0,18.6,22.0,No,353,0
357,0.0,SE,24.0,S,S,7.0,60.0,36.0,22.0,32.0,No,328,0
2589,0.0,SE,15.0,ENE,SE,9.0,68.0,36.0,14.6,23.8,No,115,0
6122,0.0,WSW,48.0,WSW,SW,24.0,83.0,49.0,10.0,12.6,No,183,0
5038,0.0,SSE,37.0,SE,ESE,19.0,47.0,52.0,20.2,21.8,No,346,0
508,0.2,N,22.0,,NE,9.0,84.0,46.0,11.7,20.6,No,120,0
229,0.6,NNE,24.0,ESE,NE,11.0,94.0,65.0,7.8,13.5,No,199,0
2403,0.8,ESE,33.0,SSE,ESE,17.0,66.0,44.0,18.5,24.4,No,294,0
6118,0.0,N,31.0,N,NW,17.0,84.0,51.0,9.8,19.0,No,179,0
5688,1.0,NW,52.0,NNW,NW,30.0,52.0,48.0,16.4,16.6,No,273,0
6282,0.0,SSW,48.0,SSW,WSW,17.0,60.0,17.0,15.5,24.2,No,344,0
2074,0.0,SSE,26.0,SSE,NNE,9.0,50.0,24.0,19.4,26.6,No,330,0
5733,0.0,S,56.0,SW,SE,20.0,47.0,50.0,20.9,21.2,No,318,0
6857,,WSW,30.0,SSW,SW,15.0,93.0,48.0,8.7,14.3,,222,1
1990,0.0,SE,19.0,ENE,ESE,13.0,81.0,54.0,10.1,18.2,No,242,0
3484,,NNW,20.0,,NNW,13.0,,39.0,,21.4,,135,0
6935,0.0,ENE,39.0,NE,NNE,7.0,61.0,26.0,22.1,32.3,No,300,1
4818,0.0,N,17.0,N,NNE,7.0,100.0,55.0,13.7,24.7,No,118,1
5763,0.2,ESE,33.0,SE,ESE,20.0,70.0,55.0,27.4,31.6,No,365,0
5924,0.4,SW,15.0,WSW,N,4.0,99.0,80.0,13.0,16.4,No,161,0
5642,0.0,NNE,24.0,,NNE,9.0,94.0,50.0,9.8,20.0,No,227,0
1487,0.0,WNW,24.0,E,SSW,6.0,72.0,38.0,16.8,26.0,No,99,0
6365,2.6,NE,43.0,ENE,ENE,24.0,86.0,88.0,18.9,20.8,Yes,62,1
806,0.0,WSW,28.0,NE,WSW,13.0,76.0,43.0,18.9,27.7,No,54,0
2599,0.0,SSW,19.0,SE,SE,9.0,73.0,45.0,12.7,19.6,No,125,0
2320,0.2,N,22.0,,N,11.0,78.0,55.0,9.7,13.6,No,211,1
6641,2.2,SE,28.0,ENE,E,13.0,94.0,48.0,19.4,28.7,Yes,338,0
2885,0.0,N,31.0,ESE,NNE,19.0,65.0,27.0,18.4,30.6,No,45,0
5415,0.0,E,33.0,N,N,11.0,67.0,36.0,21.5,30.1,No,0,0
1631,0.0,WSW,54.0,ESE,NNE,17.0,82.0,51.0,15.0,22.7,No,246,0
1162,0.0,WNW,50.0,ENE,WNW,28.0,66.0,61.0,20.9,25.4,No,80,0
2485,0.0,WSW,56.0,ESE,W,24.0,40.0,18.0,28.1,37.6,No,11,0
196,0.0,SE,17.0,,ESE,6.0,83.0,49.0,6.6,15.4,No,166,0
3255,7.6,WNW,44.0,NNE,NW,26.0,98.0,36.0,13.5,24.0,Yes,246,0
869,0.0,WSW,15.0,,WSW,11.0,99.0,72.0,6.1,13.0,No,147,0
682,0.4,W,28.0,W,NW,15.0,81.0,77.0,17.4,17.2,No,295,1
6558,0.0,SSW,22.0,WSW,W,4.0,62.0,64.0,16.9,18.3,No,255,0
5667,0.0,NNE,35.0,ENE,NNE,17.0,100.0,46.0,13.8,22.4,No,252,1
4352,1.0,SSE,20.0,S,ESE,4.0,88.0,81.0,16.4,17.3,No,320,1
1635,0.2,WNW,30.0,E,W,15.0,75.0,36.0,12.0,18.4,No,250,0
5738,0.0,SE,28.0,SE,E,15.0,65.0,58.0,22.9,24.7,No,323,0
3926,0.0,SSW,33.0,SW,ENE,6.0,48.0,33.0,13.6,18.5,No,254,0
797,0.0,ESE,24.0,ESE,N,9.0,69.0,40.0,20.5,26.7,No,45,0
2115,0.0,NNE,31.0,SE,NNE,19.0,54.0,29.0,26.4,34.9,No,6,0
4586,0.0,S,20.0,WSW,ENE,7.0,80.0,69.0,15.9,19.2,No,250,0
5247,1.6,NW,59.0,WSW,N,7.0,100.0,61.0,5.1,17.7,Yes,191,1
2896,0.0,NNE,48.0,SSE,SE,13.0,60.0,28.0,20.1,30.2,No,57,0
298,1.6,W,61.0,WNW,W,37.0,78.0,72.0,6.7,10.7,Yes,269,0
3433,0.0,E,22.0,SW,SE,7.0,89.0,33.0,15.1,27.7,No,75,0
6140,0.0,NNW,31.0,N,N,17.0,48.0,38.0,12.7,21.8,No,201,0
992,5.8,SSE,35.0,S,S,17.0,69.0,47.0,11.3,14.8,Yes,274,0
2525,0.0,NNW,33.0,SSE,NW,11.0,60.0,22.0,19.8,33.5,No,51,0
2563,0.8,NNE,33.0,,SE,15.0,71.0,66.0,15.9,17.9,No,89,0
3449,0.0,SE,39.0,SW,ENE,9.0,79.0,51.0,16.4,23.4,No,92,0
6910,0.0,E,33.0,E,NNE,6.0,65.0,37.0,13.1,18.9,No,275,0
4785,11.8,NNE,30.0,NNE,N,6.0,87.0,83.0,19.4,19.4,Yes,85,1
4564,0.0,SW,52.0,SW,SSW,6.0,44.0,30.0,12.4,18.1,No,226,0
1570,0.0,WNW,72.0,WNW,WNW,20.0,73.0,56.0,9.0,11.5,No,185,1
3724,0.0,E,37.0,NE,,,70.0,,24.0,,No,21,0
4374,0.0,WNW,52.0,NNE,NNW,30.0,58.0,17.0,26.8,39.5,No,7,0
6535,0.0,SW,35.0,W,SW,13.0,46.0,33.0,10.8,15.5,No,232,0
2950,31.2,SW,43.0,WSW,WSW,28.0,85.0,59.0,10.4,14.7,Yes,115,0
3859,0.0,WNW,57.0,NNW,WNW,39.0,48.0,39.0,13.3,15.4,No,186,0
6229,0.0,NW,30.0,ESE,SSW,9.0,27.0,13.0,19.4,27.3,No,291,0
2801,19.2,WSW,50.0,WNW,WSW,28.0,98.0,44.0,14.5,20.2,Yes,327,0
33,0.0,WNW,37.0,SSE,NW,17.0,41.0,12.0,20.7,33.9,No,3,0
1748,0.0,WSW,43.0,SSE,WSW,22.0,43.0,14.0,19.7,30.5,No,364,0
1397,0.0,WNW,44.0,SE,N,19.0,68.0,31.0,18.2,29.4,No,316,0
6170,0.0,WSW,22.0,ENE,NW,11.0,37.0,28.0,16.6,21.9,No,231,0
5712,0.0,ENE,31.0,SW,SSE,11.0,66.0,33.0,13.9,22.9,No,297,0
1348,0.0,WNW,48.0,ESE,WNW,30.0,79.0,45.0,13.0,18.9,No,266,0
2170,0.0,WNW,30.0,SSE,WSW,15.0,59.0,33.0,19.8,30.2,No,61,0
5226,0.2,WSW,26.0,WSW,W,7.0,74.0,57.0,9.6,14.6,No,170,0
5845,7.4,SE,30.0,SW,SSE,11.0,100.0,100.0,20.7,23.3,Yes,82,0
5564,3.4,WSW,33.0,S,SW,13.0,68.0,29.0,11.8,19.1,Yes,149,0
2257,11.2,WNW,30.0,,WSW,13.0,100.0,64.0,11.0,14.0,Yes,148,0
1615,6.0,SW,52.0,W,WNW,20.0,85.0,72.0,7.8,8.3,Yes,230,1
4535,0.2,W,26.0,NNW,ENE,2.0,100.0,67.0,11.7,19.6,No,196,0
535,0.0,ENE,22.0,,NE,13.0,96.0,63.0,9.4,17.0,No,147,1
6072,0.0,WSW,31.0,SW,WSW,15.0,51.0,35.0,13.4,19.2,No,133,0
2846,0.0,N,28.0,ENE,ESE,13.0,48.0,25.0,26.2,33.6,No,6,0
4952,0.0,WNW,43.0,W,WNW,13.0,88.0,48.0,15.1,21.7,No,258,0
6244,0.0,SW,56.0,NW,WNW,24.0,18.0,10.0,31.2,37.4,No,306,0
6861,0.0,E,20.0,E,ESE,7.0,46.0,26.0,14.3,20.3,No,226,0
6148,0.0,SSW,24.0,W,SW,11.0,72.0,56.0,11.6,14.6,No,209,0
4249,0.0,WSW,26.0,NW,NW,11.0,87.0,36.0,6.6,17.7,No,215,0
4520,0.2,SW,19.0,SW,NE,6.0,96.0,49.0,10.6,18.4,No,181,0
2994,0.0,NE,13.0,,,0.0,100.0,66.0,4.4,14.1,No,159,0
1961,2.2,W,24.0,E,NW,7.0,89.0,56.0,3.2,11.2,Yes,213,0
4112,0.4,E,41.0,S,SSE,17.0,82.0,69.0,19.1,21.8,No,78,1
6748,4.0,WSW,33.0,WNW,W,15.0,90.0,67.0,19.4,24.5,Yes,80,1
5880,0.0,SW,24.0,SW,WSW,6.0,56.0,40.0,14.2,19.9,No,117,0
6723,0.0,WSW,33.0,NNE,SSW,13.0,26.0,14.0,25.6,34.1,No,55,0
6114,0.0,NNW,19.0,NNE,NW,4.0,73.0,51.0,9.4,15.5,No,175,0
3827,0.0,SW,17.0,NE,,0.0,98.0,69.0,10.0,17.1,No,154,0
5332,0.0,NE,13.0,,W,4.0,64.0,18.0,19.2,35.4,No,277,0
6424,0.0,E,17.0,ENE,W,4.0,48.0,24.0,18.8,25.0,No,121,0
375,0.0,SW,43.0,SSE,WSW,24.0,52.0,27.0,19.5,28.9,No,346,0
3363,0.0,SE,26.0,W,SSE,9.0,59.0,70.0,26.5,24.8,No,358,1
2310,0.0,NNE,28.0,,NE,19.0,95.0,56.0,4.6,15.2,No,201,1
6835,2.6,NE,24.0,NE,WNW,13.0,99.0,77.0,10.9,13.5,Yes,197,0
1332,2.6,W,67.0,WNW,WNW,33.0,86.0,59.0,8.0,12.4,Yes,250,1
935,0.0,ENE,26.0,,NE,13.0,90.0,44.0,10.7,19.5,No,213,0
301,0.0,NNW,35.0,E,NNE,17.0,75.0,36.0,11.3,20.9,No,272,0
5080,8.6,SW,39.0,N,W,15.0,86.0,35.0,23.2,34.7,Yes,24,0
2492,0.0,NW,50.0,ESE,NW,19.0,46.0,15.0,24.3,37.6,No,18,0
1628,0.0,ENE,17.0,ESE,S,9.0,80.0,53.0,12.1,20.7,No,243,0
4975,0.0,E,30.0,S,N,11.0,77.0,34.0,15.6,25.3,No,282,0
1094,0.0,WNW,31.0,SSE,WSW,19.0,62.0,31.0,16.6,26.5,No,12,0
145,21.0,NNW,63.0,NW,WNW,31.0,77.0,62.0,9.5,11.6,Yes,115,1
3311,0.0,ESE,35.0,NNE,E,22.0,72.0,57.0,22.2,28.3,No,305,0
2657,0.4,WSW,17.0,,W,11.0,88.0,86.0,9.3,11.6,No,183,0
1170,1.4,ESE,20.0,SSE,ESE,7.0,87.0,43.0,13.0,24.3,Yes,88,0
3295,1.8,WSW,50.0,N,W,31.0,55.0,33.0,16.8,20.7,Yes,287,0
3494,,NNE,28.0,,NNE,11.0,99.0,86.0,13.6,15.9,,148,1
4753,0.0,E,31.0,S,ESE,11.0,75.0,52.0,20.2,24.9,No,52,0
4787,1.6,SSW,24.0,WSW,ESE,7.0,84.0,55.0,20.8,26.2,Yes,87,0
4679,0.0,NW,50.0,NNW,NW,26.0,42.0,18.0,27.3,32.2,No,343,0
6856,0.0,W,43.0,NNW,NW,24.0,41.0,21.0,14.6,18.2,No,218,0
3822,4.4,SSW,39.0,SW,SSW,17.0,99.0,96.0,12.5,13.4,Yes,149,1
6218,0.0,S,31.0,S,SSE,9.0,42.0,17.0,10.3,18.7,No,280,0
4953,0.4,SW,61.0,WSW,W,28.0,42.0,33.0,16.9,19.6,No,259,0
5945,0.0,N,43.0,N,WNW,20.0,26.0,19.0,30.7,34.3,No,6,0
5942,0.0,NNE,46.0,NNE,NNW,15.0,42.0,22.0,28.7,34.9,No,3,0
3227,0.0,SW,80.0,N,W,17.0,97.0,31.0,8.8,22.8,No,218,0
3252,0.0,W,37.0,NNE,ENE,11.0,53.0,34.0,14.8,21.4,No,243,0
3366,23.4,E,31.0,W,,,99.0,,19.6,,Yes,361,1
4296,0.0,SW,44.0,NNE,SSE,4.0,97.0,33.0,14.1,25.5,No,264,0
5477,0.0,E,31.0,NE,NNE,11.0,87.0,38.0,23.0,32.7,No,62,0
790,0.0,SE,22.0,ESE,SE,11.0,66.0,50.0,18.5,26.4,No,38,0
4885,0.0,WSW,31.0,NE,WSW,13.0,66.0,38.0,10.3,16.3,No,191,0
3419,12.8,S,37.0,SW,S,19.0,70.0,78.0,17.2,18.5,Yes,59,1
1282,0.6,W,24.0,,W,17.0,100.0,58.0,2.3,11.1,No,200,0
1916,0.0,SE,13.0,SSE,,0.0,100.0,84.0,6.4,11.2,No,168,0
6590,34.0,WNW,78.0,N,WSW,24.0,98.0,88.0,18.7,15.3,Yes,287,1
6919,0.0,E,26.0,SE,SSW,9.0,36.0,24.0,16.8,22.9,No,284,0
6361,0.0,S,28.0,ENE,SSE,4.0,48.0,30.0,24.8,31.1,No,58,0
5537,0.2,NNE,19.0,SSW,NNE,7.0,66.0,44.0,15.8,21.9,No,122,0
5120,0.0,WSW,35.0,WNW,WSW,22.0,37.0,24.0,19.4,29.7,No,64,0
6342,9.6,ENE,31.0,NE,NNE,7.0,77.0,48.0,24.1,31.1,Yes,39,0
3303,0.0,SW,43.0,N,ENE,11.0,67.0,37.0,19.3,30.9,No,295,0
2593,0.0,NW,59.0,SSE,ESE,7.0,68.0,92.0,17.3,17.6,No,119,1
5299,0.0,ESE,20.0,SW,NNE,4.0,69.0,37.0,11.8,19.8,No,243,0
2056,0.0,WNW,37.0,SE,W,24.0,52.0,20.0,22.1,30.1,No,312,0
4395,116.0,WSW,37.0,W,E,13.0,89.0,75.0,22.3,24.9,Yes,28,0
1243,0.0,S,13.0,,SSW,6.0,100.0,50.0,4.0,15.1,No,161,0
459,0.0,SE,24.0,,E,9.0,80.0,44.0,15.0,23.9,No,71,0
1561,0.0,SE,48.0,,ESE,6.0,81.0,51.0,6.5,16.0,No,176,0
4068,14.4,ENE,26.0,WSW,ENE,9.0,96.0,61.0,20.1,26.9,Yes,34,0
3053,4.2,E,37.0,S,SE,17.0,78.0,69.0,17.0,19.3,Yes,42,0
5162,2.6,NNE,15.0,,NE,2.0,97.0,93.0,18.9,20.7,Yes,106,1
6353,0.0,NE,30.0,NE,N,7.0,61.0,32.0,23.3,31.1,No,50,0
5807,0.0,SE,39.0,NNE,SE,19.0,67.0,60.0,23.7,23.7,No,44,0
1230,0.2,SE,17.0,S,WSW,11.0,97.0,57.0,6.1,15.2,No,148,0
3024,0.0,ENE,50.0,ENE,NE,13.0,70.0,21.0,23.9,39.2,No,13,0
1827,0.0,SE,24.0,,S,9.0,59.0,31.0,16.0,30.4,No,78,0
478,0.0,WNW,26.0,ESE,NW,9.0,82.0,44.0,14.6,25.2,No,90,0
6850,0.8,WNW,24.0,NNE,WSW,11.0,50.0,19.0,14.4,22.4,No,212,0
5760,0.0,E,30.0,E,NNE,11.0,74.0,40.0,24.1,33.9,No,362,0
835,0.0,WNW,43.0,W,WSW,17.0,77.0,49.0,14.9,20.9,No,83,0
3267,0.0,E,20.0,WSW,E,11.0,65.0,76.0,17.0,20.1,No,258,0
6025,0.0,ENE,37.0,ENE,SSE,6.0,52.0,23.0,20.6,29.8,No,86,0
4774,8.4,W,61.0,NW,WNW,6.0,65.0,42.0,24.0,25.9,Yes,74,0
2676,0.4,W,15.0,W,NNE,7.0,100.0,96.0,10.0,13.8,No,202,1
5158,0.2,ESE,22.0,SSW,NE,9.0,66.0,50.0,17.8,22.0,No,102,0
1461,0.0,ESE,22.0,SSE,SSE,11.0,64.0,31.0,19.1,29.2,No,73,0
90,0.0,NNW,35.0,S,ENE,9.0,53.0,25.0,18.0,29.8,No,60,0
5586,23.6,NW,41.0,NW,NW,20.0,100.0,59.0,13.5,16.4,Yes,171,0
2247,3.4,W,57.0,NE,SSW,13.0,95.0,95.0,10.4,13.1,Yes,138,1
4118,0.0,ESE,24.0,SW,ESE,9.0,82.0,61.0,15.7,20.5,No,84,0
5530,0.2,NNE,20.0,SW,NNE,9.0,85.0,46.0,16.8,23.4,No,115,0
4160,0.0,SW,24.0,W,ENE,6.0,80.0,36.0,11.8,19.5,No,126,0
5238,0.0,WSW,54.0,WSW,WSW,15.0,87.0,52.0,8.1,15.1,No,182,0
1008,0.0,WSW,20.0,SSE,SSE,11.0,63.0,42.0,14.1,24.9,No,291,0
2986,0.0,W,15.0,,SSE,6.0,90.0,48.0,3.3,12.7,No,151,0
4653,0.0,E,33.0,NNW,S,11.0,36.0,25.0,20.9,27.4,No,317,0
4728,0.0,E,37.0,,ENE,13.0,67.0,32.0,21.5,30.9,No,27,0
2172,0.0,W,54.0,W,WSW,28.0,40.0,24.0,15.7,22.3,No,63,0
1174,0.0,NNE,24.0,,NNW,9.0,78.0,42.0,17.6,25.5,No,92,0
5076,1.4,E,37.0,NW,NW,11.0,79.0,70.0,23.5,24.6,Yes,20,1
5644,0.0,WNW,24.0,NNW,W,7.0,94.0,35.0,11.6,23.6,No,229,0
2776,0.0,N,22.0,SSE,N,13.0,72.0,42.0,15.8,24.5,No,302,0
6245,0.0,SW,30.0,S,SSW,17.0,48.0,20.0,18.5,26.5,No,307,0
6132,0.2,WNW,28.0,NNW,W,15.0,95.0,46.0,9.8,14.0,No,193,0
5421,0.0,,,SSW,SSW,24.0,69.0,54.0,21.0,24.7,No,6,0
4132,0.0,WSW,35.0,N,NNE,11.0,74.0,68.0,19.4,23.2,No,98,0
2355,1.2,WNW,24.0,SE,WNW,13.0,82.0,57.0,9.8,15.5,Yes,246,0
3265,0.0,SE,39.0,SSE,ESE,15.0,65.0,64.0,18.5,16.8,No,256,0
4258,0.0,SW,37.0,SSW,S,17.0,55.0,50.0,12.7,14.0,No,224,0
1161,0.0,NE,30.0,ESE,NNE,15.0,74.0,47.0,17.6,26.9,No,79,0
3205,0.2,SW,33.0,SSW,SSW,20.0,87.0,42.0,9.0,15.8,No,196,1
4543,0.0,SSW,39.0,SW,S,17.0,57.0,45.0,12.6,16.1,No,204,0
3844,0.0,WSW,63.0,N,SW,37.0,71.0,60.0,11.5,12.2,No,171,0
1396,0.0,ESE,28.0,ESE,NE,7.0,67.0,35.0,15.2,23.4,No,315,0
370,0.0,SW,54.0,WSW,SW,28.0,58.0,45.0,21.0,21.8,No,341,1
2127,0.0,SSE,28.0,SSE,S,9.0,45.0,28.0,18.8,27.2,No,18,0
4528,0.0,E,24.0,SW,ENE,13.0,78.0,72.0,9.9,12.5,No,189,0
6115,0.2,NNE,28.0,NE,NNE,17.0,81.0,95.0,9.3,11.6,No,176,1
6455,1.8,SE,20.0,SE,SE,7.0,79.0,75.0,13.3,16.0,Yes,152,0
6172,0.4,N,30.0,NNE,NNW,15.0,68.0,56.0,14.7,18.0,No,233,0
1888,4.2,N,19.0,E,NNE,13.0,100.0,68.0,13.9,19.9,Yes,139,0
4286,0.0,SE,28.0,SSW,ESE,15.0,68.0,51.0,16.8,20.5,No,254,0
2377,0.0,SE,22.0,SE,W,9.0,59.0,45.0,13.7,19.3,No,268,0
2718,0.4,NNE,17.0,,NW,11.0,96.0,65.0,12.3,15.8,No,244,0
6195,0.0,SW,24.0,SSE,WSW,9.0,17.0,14.0,17.8,24.1,No,257,0
6747,0.0,W,46.0,N,WNW,11.0,90.0,59.0,21.1,28.3,No,79,1
546,0.0,WNW,19.0,SSE,WNW,11.0,89.0,49.0,5.3,11.6,No,158,0
4924,18.4,SW,61.0,SW,SSE,26.0,75.0,75.0,14.2,13.4,Yes,230,1
1224,0.0,ENE,22.0,,NNE,9.0,90.0,54.0,6.8,15.2,No,142,0
6130,0.0,ENE,33.0,NE,N,17.0,65.0,42.0,10.9,17.9,No,191,0
1196,0.8,WNW,35.0,W,W,15.0,84.0,79.0,10.3,11.2,No,114,0
